customer_id,address,postcode,state,country,property_valuation
738,282 West Trail,4005,QLD,Australia,5
292,2 Brentwood Place,4151,QLD,Australia,8
220,7 Pankratz Point,3011,VIC,Australia,8
1460,25 Darwin Terrace,2207,NSW,Australia,9
1067,4044 Tennessee Parkway,2315,NSW,Australia,9
3490,3609 Shelley Road,2126,NSW,Australia,10
3132,33794 Sommers Crossing,2502,NSW,Australia,6
2952,10 Kensington Avenue,2117,NSW,Australia,10
2563,65 Waxwing Drive,2121,NSW,Australia,11
331,042 Bunker Hill Avenue,2088,NSW,Australia,8
2201,11 Sage Place,4055,QLD,Australia,7
2064,4 Sachtjen Drive,4701,QLD,Australia,3
3304,0 Sachs Circle,4122,QLD,Australia,8
1203,0108 Forster Parkway,4017,QLD,Australia,6
227,2 Scott Circle,2506,NSW,Australia,9
296,29886 Crownhardt Crossing,2141,NSW,Australia,8
2029,2 Thierer Place,4053,QLD,Australia,8
5,17979 Del Mar Point,2448,New South Wales,Australia,4
877,029 Springview Place,2177,NSW,Australia,8
2138,1861 Golf Course Circle,2216,NSW,Australia,8
2443,4 Northridge Center,2076,NSW,Australia,11
1653,8012 American Parkway,2138,NSW,Australia,11
2640,55 Fordem Street,3147,VIC,Australia,10
734,9984 Pankratz Road,2145,NSW,Australia,10
3409,0 Ronald Regan Way,4870,QLD,Australia,1
2,6 Meadow Vale Court,2153,New South Wales,Australia,10
2272,503 Clove Crossing,4306,QLD,Australia,4
1936,710 Schiller Plaza,3338,VIC,Australia,1
605,425 Thierer Junction,2761,NSW,Australia,8
92,3 Hintze Pass,3133,VIC,Australia,10
2843,37 Darwin Circle,2282,NSW,Australia,8
2348,24 Corben Terrace,2164,NSW,Australia,8
2652,16 Hudson Alley,2234,NSW,Australia,10
2968,8 Glendale Terrace,4014,QLD,Australia,8
1100,1063 Forest Avenue,4510,QLD,Australia,3
1440,8999 Elmside Pass,2749,NSW,Australia,9
1176,6541 Dahle Junction,2212,NSW,Australia,9
159,80 Duke Terrace,2233,NSW,Australia,10
2581,6 Loomis Trail,2099,NSW,Australia,11
1101,548 Dahle Lane,2075,NSW,Australia,11
1438,53649 Mandrake Place,2749,NSW,Australia,8
205,39716 Vera Junction,3170,VIC,Australia,9
2280,054 Mesta Drive,3620,VIC,Australia,1
1191,135 Crest Line Drive,2044,NSW,Australia,10
149,939 Coleman Pass,4509,QLD,Australia,7
973,42 Dahle Parkway,3806,VIC,Australia,7
2166,47204 Rigney Street,2770,NSW,Australia,6
1925,6 Upham Place,4556,QLD,Australia,7
3325,0421 Anthes Court,2870,NSW,Australia,2
1991,42554 Burrows Court,2117,NSW,Australia,10
1997,05919 Morning Parkway,2034,NSW,Australia,11
315,52 Corben Place,3197,VIC,Australia,10
370,06324 Michigan Trail,4570,QLD,Australia,4
1407,931 Rigney Terrace,3015,VIC,Australia,10
858,681 Transport Pass,4055,QLD,Australia,7
2753,744 Hazelcrest Way,2155,NSW,Australia,9
374,1823 Judy Center,3165,VIC,Australia,10
2880,8647 La Follette Court,2067,NSW,Australia,9
658,355 Thackeray Circle,3025,Victoria,Australia,9
2991,424 Almo Junction,2830,NSW,Australia,4
2577,80 Cambridge Plaza,2159,NSW,Australia,11
1983,19 Barby Parkway,4127,QLD,Australia,4
2767,14 Pennsylvania Alley,2225,NSW,Australia,10
1697,9037 Norway Maple Junction,2087,NSW,Australia,11
1379,46523 Mcbride Circle,3161,VIC,Australia,9
598,945 Hayes Park,2075,NSW,Australia,12
2301,3242 Arizona Junction,4101,QLD,Australia,10
2148,45613 Meadow Valley Center,3976,VIC,Australia,6
25,28 5th Center,4413,QLD,Australia,3
1800,79737 Hollow Ridge Trail,2199,NSW,Australia,9
3419,33792 Burrows Plaza,4125,QLD,Australia,7
1966,425 Marquette Way,2116,NSW,Australia,10
1223,54 Harbort Road,2480,NSW,Australia,7
620,1 Thackeray Crossing,4114,QLD,Australia,3
2105,884 Surrey Pass,3912,VIC,Australia,7
2232,95 Riverside Way,2640,NSW,Australia,1
2526,283 Claremont Hill,2138,NSW,Australia,9
1971,38 Havey Place,3049,VIC,Australia,5
2863,69 Dexter Parkway,2460,NSW,Australia,3
758,9 Melby Park,2197,NSW,Australia,10
2940,5748 Walton Court,4114,QLD,Australia,3
745,345 Dovetail Avenue,4305,QLD,Australia,5
172,35386 Mockingbird Road,3749,VIC,Australia,4
2792,03 Ohio Lane,3081,VIC,Australia,9
1562,842 Rutledge Parkway,2145,NSW,Australia,9
2313,159 Graceland Terrace,4343,QLD,Australia,1
3070,537 Amoth Center,2220,NSW,Australia,9
1742,17 Ohio Drive,4053,QLD,Australia,7
1926,34694 Sugar Place,4740,QLD,Australia,5
958,217 Meadow Vale Point,2023,NSW,Australia,12
2269,1 Del Sol Center,2323,NSW,Australia,3
810,808 Starling Place,2173,NSW,Australia,9
2956,8007 Dawn Terrace,2166,NSW,Australia,9
200,7 Havey Point,4005,QLD,Australia,2
2573,22 Debs Point,2233,NSW,Australia,9
3080,0680 Veith Court,3939,VIC,Australia,8
1445,6418 Jenna Trail,2640,NSW,Australia,4
3271,563 Sundown Point,2226,NSW,Australia,10
2467,083 Farragut Avenue,2540,NSW,Australia,7
473,29 South Point,3111,Victoria,Australia,9
2743,5837 Hayes Court,2113,NSW,Australia,11
614,786 Rowland Court,2035,NSW,Australia,11
1175,79 Grasskamp Center,2170,NSW,Australia,9
3308,7216 American Ash Place,2062,NSW,Australia,12
1599,2390 Blackbird Point,2035,NSW,Australia,11
1890,9460 Laurel Crossing,4032,QLD,Australia,7
3019,13 Alpine Lane,2228,NSW,Australia,9
420,3 Oriole Place,3183,VIC,Australia,7
1916,6838 Anniversary Junction,2484,NSW,Australia,4
1858,41 Eagan Junction,2570,NSW,Australia,8
1182,62 Elka Terrace,2430,NSW,Australia,3
434,155 Basil Junction,2210,NSW,Australia,10
1341,05 Dahle Drive,3757,VIC,Australia,7
2275,3417 Huxley Pass,3355,VIC,Australia,2
52,9 Michigan Terrace,2145,New South Wales,Australia,8
963,4364 Gale Park,2196,NSW,Australia,10
2093,9953 Kim Lane,2330,NSW,Australia,4
2279,463 Rowland Drive,2066,NSW,Australia,9
914,87140 Mandrake Lane,3124,VIC,Australia,8
1075,69881 Westport Parkway,2880,NSW,Australia,1
2605,75688 Maple Court,3618,VIC,Australia,1
2255,4 Mallory Hill,2880,NSW,Australia,1
2067,8 Superior Hill,2153,NSW,Australia,10
805,80932 5th Street,2754,NSW,Australia,8
3500,9491 Green Ridge Terrace,2100,NSW,Australia,10
363,93583 Moland Way,2066,NSW,Australia,12
3036,2 Grim Court,2168,NSW,Australia,8
568,8601 Cardinal Court,4505,QLD,Australia,8
2471,77 Armistice Alley,2208,NSW,Australia,10
1827,6395 Anthes Hill,4504,QLD,Australia,4
263,50 Everett Way,2064,NSW,Australia,9
2277,09 Grim Lane,3752,VIC,Australia,4
3054,6 Service Parkway,4275,QLD,Australia,3
2479,88540 Scoville Plaza,3195,VIC,Australia,9
2929,415 Walton Lane,4883,QLD,Australia,3
2112,624 Atwood Circle,2164,NSW,Australia,8
1885,83148 Rowland Alley,2530,NSW,Australia,8
67,68294 Clarendon Crossing,2230,New South Wales,Australia,10
174,6898 Redwing Park,2148,NSW,Australia,9
1593,2272 Buena Vista Center,2065,NSW,Australia,12
3472,75 Longview Terrace,2640,NSW,Australia,3
3185,71 Hayes Circle,2320,NSW,Australia,7
382,99826 Steensland Avenue,2162,NSW,Australia,5
9,97736 7th Trail,2023,New South Wales,Australia,12
408,981 West Way,3133,VIC,Australia,10
2399,57 Debra Terrace,2259,NSW,Australia,6
3042,5649 Crest Line Place,4455,QLD,Australia,2
2110,984 Waubesa Pass,4034,QLD,Australia,6
3337,6933 Leroy Parkway,4209,QLD,Australia,4
1465,55 Red Cloud Pass,2536,NSW,Australia,5
2665,4543 Service Terrace,2566,NSW,Australia,8
289,7169 North Lane,2023,NSW,Australia,9
851,615 Spenser Drive,4220,QLD,Australia,10
3218,8200 Dapin Drive,4503,QLD,Australia,4
3361,7330 Helena Pass,2176,NSW,Australia,9
1145,2272 Dennis Alley,3165,VIC,Australia,10
2089,65880 Cascade Drive,2164,NSW,Australia,9
1837,46512 Cambridge Avenue,2759,NSW,Australia,8
1922,51763 Carey Place,3056,VIC,Australia,7
2308,00 Marcy Crossing,3115,VIC,Australia,9
1151,40570 Acker Alley,2166,NSW,Australia,9
553,532 Bartillon Circle,2166,NSW,Australia,7
1048,31111 Hoepker Road,3034,VIC,Australia,9
2872,78814 Sundown Drive,4810,QLD,Australia,8
2784,526 Schiller Road,4157,QLD,Australia,7
291,8207 Cascade Court,3810,VIC,Australia,5
1750,7 Laurel Avenue,2125,NSW,Australia,12
536,64700 2nd Alley,2145,NSW,Australia,7
1919,9 Utah Road,4179,QLD,Australia,8
654,88 La Follette Way,2166,NSW,Australia,8
2104,831 Prairieview Trail,4405,QLD,Australia,1
2193,9 Hauk Alley,3915,VIC,Australia,4
39,38726 Ilene Crossing,2212,New South Wales,Australia,10
2918,66 Arrowood Court,4551,QLD,Australia,8
2514,6 Hoard Plaza,3111,VIC,Australia,10
3246,9 Nevada Pass,4007,QLD,Australia,12
2495,719 Vahlen Way,2560,NSW,Australia,8
3137,99 Linden Trail,3195,VIC,Australia,8
2173,5 Dixon Junction,2340,NSW,Australia,2
190,7 Warbler Point,2250,NSW,Australia,9
3357,5 Sachs Terrace,4207,QLD,Australia,4
653,67 Aberg Hill,2519,NSW,Australia,4
593,8435 Arkansas Terrace,2340,NSW,Australia,4
1318,889 Straubel Way,4055,QLD,Australia,6
1291,8 Kinsman Alley,4304,QLD,Australia,2
1763,08731 Coleman Lane,3352,VIC,Australia,6
646,3 Erie Hill,3564,Victoria,Australia,2
392,75 Bartillon Street,3228,VIC,Australia,8
2136,99000 Petterle Drive,2062,NSW,Australia,9
2674,52408 Autumn Leaf Road,3030,VIC,Australia,7
443,25522 Mosinee Point,4215,QLD,Australia,7
2506,99488 Mccormick Terrace,2207,NSW,Australia,11
946,93446 Eagle Crest Plaza,2229,NSW,Australia,10
3184,696 Harbort Junction,2196,NSW,Australia,10
1323,98791 Johnson Way,4053,QLD,Australia,7
1912,3 Roth Place,2449,NSW,Australia,2
2892,4 Ilene Street,2145,NSW,Australia,7
739,08260 Jay Court,3191,Victoria,Australia,11
189,59265 Sullivan Junction,3031,VIC,Australia,4
1230,4 Hoard Pass,2153,NSW,Australia,9
795,866 Rockefeller Junction,2171,NSW,Australia,9
1279,67396 Roxbury Court,4817,QLD,Australia,3
1755,78 Jackson Point,2047,NSW,Australia,11
1214,275 Lindbergh Parkway,2086,NSW,Australia,11
1613,55433 Schmedeman Lane,2263,NSW,Australia,8
2444,8 Superior Court,3174,VIC,Australia,5
1255,8 Eggendart Court,2478,NSW,Australia,9
2534,025 Knutson Terrace,2350,NSW,Australia,3
151,34457 Springview Street,2759,NSW,Australia,9
1964,7 Del Mar Crossing,4680,QLD,Australia,7
602,506 Iowa Center,4580,QLD,Australia,3
3062,6 Westport Road,4350,QLD,Australia,2
2986,130 Thompson Plaza,2199,NSW,Australia,9
2705,7107 Manitowish Road,4815,QLD,Australia,2
3172,2346 Dawn Terrace,4655,QLD,Australia,3
1833,99841 Talisman Street,4224,QLD,Australia,3
2396,43 Commercial Road,4128,QLD,Australia,7
3090,98978 Nevada Circle,3020,VIC,Australia,8
430,8078 Talisman Trail,4209,QLD,Australia,7
1823,1164 Toban Road,3806,VIC,Australia,5
1299,36072 Lakewood Gardens Court,4051,QLD,Australia,8
298,83 Brickson Park Drive,3029,VIC,Australia,8
2415,6142 Grayhawk Lane,2298,NSW,Australia,8
336,24044 Bonner Hill,3032,VIC,Australia,8
187,0274 Oneill Alley,2088,NSW,Australia,10
489,3743 Melody Avenue,3550,Victoria,Australia,4
1635,6 Monument Circle,3186,VIC,Australia,11
2068,575 Katie Terrace,2835,NSW,Australia,1
1752,5 Huxley Point,2154,NSW,Australia,10
1776,56 Bultman Parkway,4721,QLD,Australia,1
2196,6779 Melrose Way,2450,NSW,Australia,7
2707,91655 Rowland Point,4123,QLD,Australia,8
1822,4365 Basil Junction,2539,NSW,Australia,7
1703,38233 Boyd Alley,3976,VIC,Australia,6
2648,736 Tomscot Center,4503,QLD,Australia,5
2887,177 Forest Run Crossing,2046,NSW,Australia,10
871,71039 Packers Street,2034,NSW,Australia,10
2096,72 Ilene Point,2575,NSW,Australia,8
2189,63123 Merry Alley,4500,QLD,Australia,8
835,285 Aberg Point,2192,NSW,Australia,10
2639,9 Huxley Hill,4503,QLD,Australia,6
201,32 Steensland Plaza,2233,NSW,Australia,9
885,5 Hauk Way,4870,QLD,Australia,8
239,95 Eliot Street,4514,QLD,Australia,3
2896,2072 Fremont Parkway,3082,VIC,Australia,4
583,8 Sommers Circle,2305,NSW,Australia,7
1168,42739 Moose Pass,3442,VIC,Australia,8
1540,8 Monument Junction,2154,NSW,Australia,11
1061,22 Sachtjen Avenue,2137,NSW,Australia,12
1722,86 Menomonie Plaza,2290,NSW,Australia,4
2098,794 Kennedy Court,4740,QLD,Australia,2
3079,45201 Atwood Place,2176,NSW,Australia,9
2155,5882 American Ash Point,3214,VIC,Australia,3
1123,338 Grasskamp Lane,2573,NSW,Australia,7
490,8670 Pine View Street,3070,Victoria,Australia,11
324,84 Lawn Way,2223,NSW,Australia,9
310,06 Corry Pass,2450,NSW,Australia,9
3242,683 Scoville Park,3168,VIC,Australia,8
184,50 Meadow Ridge Way,2880,NSW,Australia,1
384,201 Randy Parkway,3033,VIC,Australia,7
2830,8612 Kennedy Alley,3149,VIC,Australia,10
1381,6229 Amoth Place,3156,VIC,Australia,8
1345,294 Lawn Junction,3677,VIC,Australia,1
2031,34 3rd Place,3030,VIC,Australia,8
1873,2769 Banding Avenue,3189,VIC,Australia,10
1810,0724 Oxford Crossing,2146,NSW,Australia,9
937,8882 Valley Edge Junction,2145,NSW,Australia,8
2428,34222 Vera Circle,3240,VIC,Australia,7
3191,1 Jenifer Court,4280,QLD,Australia,4
409,8 Monterey Plaza,2066,NSW,Australia,9
1144,4439 7th Terrace,2177,NSW,Australia,9
2635,13 Dexter Lane,3279,VIC,Australia,8
2320,64 Macpherson Junction,2208,NSW,Australia,11
1765,10 Cambridge Street,4567,QLD,Australia,7
3231,7 Bayside Point,3085,VIC,Australia,8
1902,36866 Summit Point,3750,VIC,Australia,9
791,79 Arkansas Drive,3008,VIC,Australia,10
262,42067 Duke Terrace,2031,NSW,Australia,10
848,341 Londonderry Point,4215,QLD,Australia,7
2181,9582 Fremont Center,2032,NSW,Australia,11
1240,92 Waubesa Center,2760,NSW,Australia,8
2683,25567 Linden Court,4564,QLD,Australia,8
3295,133 Quincy Avenue,3810,VIC,Australia,4
1522,79055 Moose Terrace,2176,NSW,Australia,9
3489,62 Tennyson Way,2099,NSW,Australia,11
63,68150 Boyd Road,2745,New South Wales,Australia,9
3011,54 Nevada Plaza,2096,NSW,Australia,12
2595,755 Ramsey Terrace,4152,QLD,Australia,6
3414,31414 Superior Park,2539,NSW,Australia,7
3299,402 Clyde Gallagher Terrace,3153,VIC,Australia,6
696,0650 Sachs Circle,2769,NSW,Australia,10
1225,2388 Thackeray Place,3130,VIC,Australia,10
306,58 Spenser Circle,3030,VIC,Australia,3
3060,44 Northridge Plaza,2166,NSW,Australia,8
2199,886 Rusk Pass,2321,NSW,Australia,4
1096,37 Division Way,2153,NSW,Australia,9
684,8425 Jackson Terrace,2763,NSW,Australia,9
507,8739 Service Park,2250,NSW,Australia,8
478,84041 Holy Cross Circle,2142,NSW,Australia,8
2544,440 Ronald Regan Pass,2261,NSW,Australia,7
1360,1450 Gulseth Park,3337,VIC,Australia,5
1380,29 Mallory Circle,3791,VIC,Australia,9
1433,64 Everett Circle,2756,NSW,Australia,8
3374,000 Boyd Center,2160,NSW,Australia,8
800,92344 Oakridge Drive,4873,QLD,Australia,4
1354,0 Ramsey Place,3444,VIC,Australia,4
1413,967 Farmco Road,2880,NSW,Australia,1
1429,3 Rigney Center,2794,NSW,Australia,2
1637,60 Briar Crest Circle,2170,NSW,Australia,9
3215,743 Karstens Point,2122,NSW,Australia,11
2442,336 Service Pass,2073,NSW,Australia,11
1336,833 Sherman Court,3810,VIC,Australia,6
3129,0 Stephen Park,4702,QLD,Australia,2
1367,5413 Harbort Terrace,3226,VIC,Australia,7
2562,0 Truax Trail,3677,VIC,Australia,5
2888,5674 Superior Point,2528,NSW,Australia,7
3334,54 Hermina Road,2000,NSW,Australia,12
1801,95465 Union Plaza,4055,QLD,Australia,7
2012,33 Del Mar Junction,2264,NSW,Australia,8
2454,15 Shelley Hill,2164,NSW,Australia,8
849,2661 Di Loreto Point,4701,QLD,Australia,7
1585,70416 Becker Court,2099,NSW,Australia,10
1195,0 Northport Hill,3043,VIC,Australia,8
699,37430 Merrick Center,2770,NSW,Australia,6
3088,5 Lotheville Parkway,2760,NSW,Australia,8
1012,44594 5th Street,4220,QLD,Australia,9
2062,9 Roth Park,4104,QLD,Australia,7
3221,11 Crescent Oaks Junction,4055,QLD,Australia,8
2242,39179 Bayside Terrace,3148,VIC,Australia,9
2746,77 Golf Course Junction,3027,VIC,Australia,8
1122,4079 Lindbergh Center,3021,VIC,Australia,8
3391,312 Swallow Place,3021,VIC,Australia,7
1546,2 Eastwood Street,2153,NSW,Australia,10
299,95 Almo Junction,2173,NSW,Australia,9
2179,966 Emmet Trail,3015,VIC,Australia,10
1606,658 Northfield Junction,3023,VIC,Australia,7
2330,83 American Ash Drive,2261,NSW,Australia,8
1615,24 Fuller Lane,3183,VIC,Australia,6
2131,686 Rusk Parkway,2566,NSW,Australia,8
1905,83975 Rowland Place,2166,NSW,Australia,6
21,18 Jenna Center,2650,New South Wales,Australia,7
238,6159 Katie Street,2750,NSW,Australia,8
1581,45314 Pepper Wood Junction,2251,NSW,Australia,6
2455,1556 Sheridan Hill,4165,QLD,Australia,5
395,3 Valley Edge Trail,3444,VIC,Australia,7
115,8194 Sachtjen Drive,3844,VIC,Australia,1
2849,5 Golf Course Street,2300,NSW,Australia,8
1136,92 Melvin Hill,2147,NSW,Australia,9
3212,4 Farragut Center,2065,NSW,Australia,12
447,93 Jana Junction,2213,NSW,Australia,10
986,82 Shasta Drive,4825,QLD,Australia,3
1410,4370 Haas Trail,2870,NSW,Australia,5
1764,12860 Warner Court,3129,VIC,Australia,8
180,216 Barnett Junction,4120,QLD,Australia,8
1308,32 Vidon Point,4118,QLD,Australia,7
74,33055 Menomonie Parkway,4133,QLD,Australia,8
1372,6 Forster Crossing,3198,VIC,Australia,8
308,5982 Mosinee Avenue,3340,VIC,Australia,5
509,9 Bayside Hill,4123,QLD,Australia,6
424,3 Annamark Avenue,3150,VIC,Australia,11
2226,1 Basil Street,4037,QLD,Australia,8
1125,0182 Esker Center,2759,NSW,Australia,9
1933,7202 Prairieview Court,2221,NSW,Australia,11
1840,769 Banding Avenue,2151,NSW,Australia,10
812,786 Bonner Drive,2340,NSW,Australia,4
1723,7233 Lerdahl Lane,4212,QLD,Australia,7
951,7 Starling Crossing,2570,NSW,Australia,9
725,29639 Porter Center,4221,QLD,Australia,8
1169,3 Atwood Lane,2153,NSW,Australia,10
502,353 Stuart Trail,4702,QLD,Australia,3
2523,9 Oak Park,4205,QLD,Australia,4
2725,8 Holmberg Street,2444,NSW,Australia,7
192,0 Bay Center,3196,VIC,Australia,6
3148,90880 Donald Lane,2519,NSW,Australia,9
1690,8 Northridge Drive,2072,NSW,Australia,10
2601,9 Cambridge Junction,2315,NSW,Australia,7
2681,53485 Sycamore Junction,3192,VIC,Australia,8
1525,3009 Duke Crossing,2200,NSW,Australia,8
245,07227 Hoard Terrace,3500,VIC,Australia,1
202,107 Elmside Parkway,4811,QLD,Australia,5
342,72419 Eagan Road,2040,NSW,Australia,10
3413,687 Almo Crossing,2160,NSW,Australia,10
118,432 Longview Circle,3192,VIC,Australia,10
356,7 Park Meadow Drive,4055,QLD,Australia,3
2617,55590 Ridgeview Court,2147,NSW,Australia,9
697,16420 Veith Crossing,4214,QLD,Australia,7
707,520 Stephen Pass,3011,Victoria,Australia,9
659,56 Anniversary Avenue,2121,NSW,Australia,12
2886,53683 Arapahoe Parkway,2121,NSW,Australia,11
59,413 Mayer Street,2046,New South Wales,Australia,9
1896,8 Drewry Street,4655,QLD,Australia,5
2228,81 Lien Drive,3216,VIC,Australia,3
775,99 Elka Street,4350,QLD,Australia,4
1660,208 Golden Leaf Pass,3195,VIC,Australia,10
122,5 Prairie Rose Road,4817,QLD,Australia,2
903,95530 Hallows Circle,4110,QLD,Australia,5
221,51 Crescent Oaks Parkway,2761,NSW,Australia,8
188,4179 Carioca Terrace,2220,NSW,Australia,11
1148,4668 Coleman Street,2160,NSW,Australia,5
562,311 Chive Way,4680,QLD,Australia,3
417,7427 Fuller Trail,3082,VIC,Australia,8
1207,22619 Schurz Street,2321,NSW,Australia,4
1280,55 Hauk Court,4350,QLD,Australia,7
856,94 Anhalt Way,3139,VIC,Australia,7
1253,11 Golf Pass,4805,QLD,Australia,2
660,14 Autumn Leaf Avenue,2570,NSW,Australia,10
1095,04 Onsgard Center,2101,NSW,Australia,9
2914,3 Barnett Way,2763,NSW,Australia,9
1092,5515 Artisan Center,3337,VIC,Australia,3
2425,16 Dwight Court,2154,NSW,Australia,10
1313,72 Shasta Plaza,4152,QLD,Australia,4
2190,4478 Banding Way,2830,NSW,Australia,3
1547,68 Delaware Avenue,2768,NSW,Australia,10
1863,904 Mandrake Parkway,2820,NSW,Australia,1
3313,81 Westerfield Point,2768,NSW,Australia,10
3003,78 Algoma Circle,2166,NSW,Australia,8
3114,7285 Waxwing Pass,2620,NSW,Australia,5
3105,146 Dakota Pass,4017,QLD,Australia,7
2816,515 Warrior Pass,4226,QLD,Australia,9
926,9987 Stuart Alley,2766,NSW,Australia,8
610,3785 Dapin Drive,2036,NSW,Australia,6
2899,75717 Bartillon Road,2880,NSW,Australia,1
3176,3 Tomscot Place,3756,VIC,Australia,4
528,80 Lakewood Street,2576,NSW,Australia,10
2654,30 Parkside Terrace,2210,NSW,Australia,10
3404,91 Charing Cross Way,2100,NSW,Australia,11
634,04 Namekagon Pass,2326,NSW,Australia,3
1481,038 North Court,2333,NSW,Australia,3
2975,26223 Warrior Terrace,2204,NSW,Australia,9
728,8 Kingsford Hill,3429,Victoria,Australia,6
2661,17 South Crossing,2770,NSW,Australia,7
3364,62551 Del Mar Avenue,2300,NSW,Australia,6
558,6 Eggendart Circle,3016,Victoria,Australia,7
3165,49956 Hovde Crossing,2745,NSW,Australia,9
303,20924 Banding Crossing,2516,NSW,Australia,9
1006,3383 Fair Oaks Circle,3046,VIC,Australia,8
639,44 Upham Crossing,2148,NSW,Australia,7
723,68861 School Hill,2199,NSW,Australia,9
3390,10097 Hooker Way,3196,VIC,Australia,8
1736,2538 Gateway Pass,4152,QLD,Australia,4
915,69278 High Crossing Place,2795,NSW,Australia,5
51,4853 Gulseth Avenue,4503,QLD,Australia,5
3258,5 Stone Corner Parkway,2093,NSW,Australia,9
2917,937 Sloan Center,4118,QLD,Australia,6
2392,69810 Westridge Avenue,2573,NSW,Australia,6
1798,93 Lakeland Court,3810,VIC,Australia,6
2873,62293 Raven Parkway,2486,NSW,Australia,8
1550,4 Sutteridge Trail,2153,NSW,Australia,10
117,185 Pennsylvania Way,4226,QLD,Australia,6
113,15239 Northwestern Point,4300,QLD,Australia,4
304,91193 Petterle Road,2035,NSW,Australia,11
2132,7518 Canary Parkway,2145,NSW,Australia,9
1091,0 Fremont Court,3023,VIC,Australia,7
2845,082 Twin Pines Avenue,4270,QLD,Australia,7
3423,9 Ronald Regan Center,3094,VIC,Australia,9
60,39 3rd Drive,2026,New South Wales,Australia,10
991,00745 Huxley Center,3757,VIC,Australia,9
2102,434 Eggendart Circle,2260,NSW,Australia,12
1954,71 Orin Crossing,2155,NSW,Australia,9
2539,0166 Stephen Drive,2785,NSW,Australia,7
477,6674 Russell Center,2197,NSW,Australia,9
3177,06 Kipling Circle,2085,NSW,Australia,10
2130,26064 Morningstar Junction,2480,NSW,Australia,2
2263,71109 Vernon Way,3350,VIC,Australia,4
2941,692 Anniversary Junction,4207,QLD,Australia,1
1663,1041 Center Road,2155,NSW,Australia,10
1552,8 Bobwhite Park,2768,NSW,Australia,10
1895,0 Corben Court,3121,VIC,Australia,11
3347,75 Logan Place,3071,VIC,Australia,10
3087,233 Toban Alley,2567,NSW,Australia,8
1457,975 Melby Street,2564,NSW,Australia,8
407,78152 Harper Parkway,2756,NSW,Australia,8
1417,83758 Kings Hill,2770,NSW,Australia,7
3159,541 Ramsey Alley,3201,VIC,Australia,7
169,93 Iowa Junction,2116,NSW,Australia,9
3142,13 Basil Lane,2036,NSW,Australia,9
3168,88 Rutledge Crossing,4215,QLD,Australia,7
649,41759 Crowley Circle,2560,NSW,Australia,8
2861,12689 Logan Terrace,4154,QLD,Australia,9
380,24 Scoville Parkway,4670,QLD,Australia,1
944,9 Colorado Trail,3799,VIC,Australia,3
2718,00662 Ludington Court,3228,VIC,Australia,9
340,8 Grayhawk Circle,2089,NSW,Australia,10
3266,3 Myrtle Pass,2095,NSW,Australia,12
2527,633 Menomonie Junction,3523,VIC,Australia,2
3432,31 International Pass,4173,QLD,Australia,7
3200,842 Texas Crossing,4130,QLD,Australia,7
608,61 Talmadge Lane,4504,QLD,Australia,6
1567,4 Toban Junction,2154,NSW,Australia,8
2187,6 Dovetail Circle,2200,NSW,Australia,9
2817,6137 Scoville Center,2120,NSW,Australia,10
148,03 Granby Parkway,3216,VIC,Australia,8
1687,86 Morningstar Junction,2031,NSW,Australia,12
2007,5157 Maple Wood Circle,2537,NSW,Australia,8
930,35454 Welch Hill,2477,NSW,Australia,6
1266,32 Meadow Ridge Alley,4610,QLD,Australia,1
143,15673 Farmco Point,4017,QLD,Australia,6
2045,46031 Hudson Place,2075,NSW,Australia,11
2418,31168 Messerschmidt Street,3024,VIC,Australia,5
960,7823 Village Green Park,3030,VIC,Australia,8
3418,7 Barnett Road,2713,NSW,Australia,1
2804,2 Elka Trail,2770,NSW,Australia,8
692,5 Maple Parkway,2160,NSW,Australia,9
665,77006 Nelson Point,4171,QLD,Australia,10
171,13950 Jackson Avenue,2099,NSW,Australia,11
1066,7 Village Green Circle,3109,VIC,Australia,10
400,564 Northview Junction,3195,VIC,Australia,11
2680,4658 Tennessee Street,3121,VIC,Australia,11
3269,65973 Morrow Alley,2170,NSW,Australia,9
2987,23812 Tony Lane,2036,NSW,Australia,8
1387,50 Claremont Junction,3818,VIC,Australia,6
3264,8 Marquette Court,2204,NSW,Australia,11
2501,24 Helena Alley,2566,NSW,Australia,9
1023,37208 Golf View Terrace,2145,NSW,Australia,8
3138,409 Bobwhite Road,2226,NSW,Australia,10
1685,116 Sullivan Avenue,3941,VIC,Australia,9
2056,7 Green Ridge Way,2763,NSW,Australia,8
3441,0 Reinke Lane,3034,VIC,Australia,9
1809,7 Erie Court,2263,NSW,Australia,7
2928,423 Golf Point,2044,NSW,Australia,10
1967,67104 Bunting Crossing,2043,NSW,Australia,9
3181,26 Randy Road,2642,NSW,Australia,2
1014,9 Macpherson Avenue,2527,NSW,Australia,8
1375,3962 Rigney Center,3156,VIC,Australia,8
497,6390 Truax Park,3012,Victoria,Australia,9
350,1826 Hazelcrest Park,3087,VIC,Australia,9
710,1721 Nobel Junction,2753,NSW,Australia,8
2584,592 Oak Valley Center,2534,NSW,Australia,9
2726,15776 Thackeray Alley,2261,NSW,Australia,7
1259,33 Bayside Way,4702,QLD,Australia,1
3377,08 Arapahoe Alley,4213,QLD,Australia,9
556,06008 Anthes Pass,2478,NSW,Australia,8
387,4604 Cordelia Drive,2144,NSW,Australia,10
3106,11171 Rigney Court,2770,NSW,Australia,6
